,fullname,html,is_retweet,likes,replies,retweet_id,retweeter_userid,retweeter_username,retweets,text,timestamp,timestamp_epochs,tweet_id,tweet_url,user_id,username
2757,CHASING Wx™,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><img alt=""🌪"" aria-label=""Emoji: Cloud with tornado"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f32a.png"" title=""Cloud with tornado""/> <strong>Tornado</strong> Warning continues for Vicksburg MS, Beechwood MS, Redwood MS until 5:30 PM CDT <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/EqLEwtT6CX"">pic.twitter.com/EqLEwtT6CX</a> <img alt=""👁‍🗨"" aria-label=""Emoji: Eye in speech bubble"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f441-200d-1f5e8.png"" title=""Eye in speech bubble""/>April 13, 2019 at 06:15PM</p>",0,0,0,,,,0," Tornado Warning continues for Vicksburg MS, Beechwood MS, Redwood MS until 5:30 PM CDT pic.twitter.com/EqLEwtT6CX April 13, 2019 at 06:15PM",2019-04-13 22:16:23,1555193783,1117189818675425281,/ChasingWxUSA/status/1117189818675425281,839393785645842433,ChasingWxUSA
2758,CHASING Wx™,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><img alt=""🌪"" aria-label=""Emoji: Cloud with tornado"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f32a.png"" title=""Cloud with tornado""/> <strong>Tornado</strong> Warning continues for Phoenix MS, Redwood MS until 5:45 PM CDT <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ti0vAoEIsf"">pic.twitter.com/ti0vAoEIsf</a> <img alt=""👁‍🗨"" aria-label=""Emoji: Eye in speech bubble"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f441-200d-1f5e8.png"" title=""Eye in speech bubble""/>April 13, 2019 at 06:14PM</p>",0,0,0,,,,0," Tornado Warning continues for Phoenix MS, Redwood MS until 5:45 PM CDT pic.twitter.com/ti0vAoEIsf April 13, 2019 at 06:14PM",2019-04-13 22:16:23,1555193783,1117189815940861952,/ChasingWxUSA/status/1117189815940861952,839393785645842433,ChasingWxUSA
2759,SSimms777,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Stay in there. There’s a 2nd <strong>tornado</strong> headed to Vicksburg.</p>",0,6,0,,,,0,Stay in there. There’s a 2nd tornado headed to Vicksburg.,2019-04-13 22:16:23,1555193783,1117189815764697089,/Ssimms777/status/1117189815764697089,100678690,Ssimms777
2760,Brandon Houck,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Confirmed <strong>tornado</strong> approaching Satartia Mississippi take cover now KDGX - Super-Res Velocity Tilt 1 4:12 PM MDT <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mswx?src=hash""><s>#</s><b>mswx</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/zuetH9Qmqb"">pic.twitter.com/zuetH9Qmqb</a></p>",0,6,0,,,,2,Confirmed tornado approaching Satartia Mississippi take cover now KDGX - Super-Res Velocity Tilt 1 4:12 PM MDT #mswxpic.twitter.com/zuetH9Qmqb,2019-04-13 22:16:22,1555193782,1117189812941799424,/HouckisPokise/status/1117189812941799424,946034786,HouckisPokise
2761,Mark Clayburne,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Tornado</strong> Warning for Phoenix, MS and Redwood, MS until 5:45 PM CDT. TAKE COVER NOW. A <strong>TORNADO</strong> HAS BEEN CONFIRMED. In addition, golf ball size hail is also possible with this storm. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/tornadowarning?src=hash""><s>#</s><b>tornadowarning</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/G6TVpEcD3S"">pic.twitter.com/G6TVpEcD3S</a></p>",0,0,0,,,,0,"Tornado Warning for Phoenix, MS and Redwood, MS until 5:45 PM CDT. TAKE COVER NOW. A TORNADO HAS BEEN CONFIRMED. In addition, golf ball size hail is also possible with this storm. #tornadowarningpic.twitter.com/G6TVpEcD3S",2019-04-13 22:16:20,1555193780,1117189804993720325,/markclayburne/status/1117189804993720325,1365313591,markclayburne
2762,Shia,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und"">Pa nisam psihopat. Fora je u tome da <strong>tornado</strong> nije ni blizu klinike, niti se kreće u njenom pravcu ali svejedno svi u firmi to pišu na kraju maila pa moram i ja. Iako oni nisu u nikakvoj opasnosti</p>",0,0,1,,,,0,"Pa nisam psihopat. Fora je u tome da tornado nije ni blizu klinike, niti se kreće u njenom pravcu ali svejedno svi u firmi to pišu na kraju maila pa moram i ja. Iako oni nisu u nikakvoj opasnosti",2019-04-13 22:16:20,1555193780,1117189803114680320,/libumeracku/status/1117189803114680320,3567393555,libumeracku
2763,⚡️ Tornado Weather Alerts,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">NWS Alert&gt; Confirmed <strong>Tornado</strong> Over Oak Ridge or Near Redwood Moving NE At 50 MPH. Damaging <strong>Tornado</strong> &amp; Large Hail. Weather Spotters Confirmed <strong>Tornado</strong>. At 501 PM, A <strong>Tornado</strong> Near Culkin Road &amp; Oak Ridge Moving Ne... <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mswx?src=hash""><s>#</s><b>mswx</b></a> <a class=""twitter-timeline-link"" data-expanded-url=""http://www.simpleweatheralert.com/cgi-bin/weatherdetail.py?l=MS125CF2686DB4.TornadoWarning.125CF2687A34MS.JANSVSJAN.bba3993aa56ef1ae3916f15c36a6da70&amp;a=1003&amp;t=0"" dir=""ltr"" href=""https://t.co/eeWHaGEHzY"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.simpleweatheralert.com/cgi-bin/weatherdetail.py?l=MS125CF2686DB4.TornadoWarning.125CF2687A34MS.JANSVSJAN.bba3993aa56ef1ae3916f15c36a6da70&amp;a=1003&amp;t=0""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">simpleweatheralert.com/cgi-bin/weathe</span><span class=""invisible"">rdetail.py?l=MS125CF2686DB4.TornadoWarning.125CF2687A34MS.JANSVSJAN.bba3993aa56ef1ae3916f15c36a6da70&amp;a=1003&amp;t=0</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,2,0,,,,0,"NWS Alert> Confirmed Tornado Over Oak Ridge or Near Redwood Moving NE At 50 MPH. Damaging Tornado & Large Hail. Weather Spotters Confirmed Tornado. At 501 PM, A Tornado Near Culkin Road & Oak Ridge Moving Ne... #mswx http://www.simpleweatheralert.com/cgi-bin/weatherdetail.py?l=MS125CF2686DB4.TornadoWarning.125CF2687A34MS.JANSVSJAN.bba3993aa56ef1ae3916f15c36a6da70&a=1003&t=0 …",2019-04-13 22:16:19,1555193779,1117189798744285184,/TornadoWeather/status/1117189798744285184,372078694,TornadoWeather
2764,James Sinko,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">SPOTTERS CONFIRM. <strong>TORNADO</strong> IN PROGRESS over Oak Ridge <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Mississippi?src=hash""><s>#</s><b>Mississippi</b></a> moving NE @ 50mph. <strong>TORNADO</strong> WARNING for Hinds, Warren &amp; Yazoo counties! TAKE SHELTER NOW if you live in Phoenix, MS. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MSwx?src=hash""><s>#</s><b>MSwx</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/L9L0ot9dmQ"">pic.twitter.com/L9L0ot9dmQ</a></p>",0,2,0,,,,2,"SPOTTERS CONFIRM. TORNADO IN PROGRESS over Oak Ridge #Mississippi moving NE @ 50mph. TORNADO WARNING for Hinds, Warren & Yazoo counties! TAKE SHELTER NOW if you live in Phoenix, MS. #MSwxpic.twitter.com/L9L0ot9dmQ",2019-04-13 22:16:17,1555193777,1117189792591241217,/JamesSinko/status/1117189792591241217,547839163,JamesSinko
2765,@dawgsmack,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I haven't seen the first complaint about the Masters coverage being interrupted by the <strong>tornado</strong> coverage. But I'm sure someone somewhere is complaining.</p>",0,7,5,,,,0,I haven't seen the first complaint about the Masters coverage being interrupted by the tornado coverage. But I'm sure someone somewhere is complaining.,2019-04-13 22:16:13,1555193773,1117189777282015232,/dawgsmack/status/1117189777282015232,1066775528,dawgsmack
2766,LoudPlanetGeoscience,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Major <strong>tornado</strong> outbreak continues today across Texas, Louisiana and now Mississippi <a class=""twitter-timeline-link"" data-expanded-url=""https://www.facebook.com/story.php?story_fbid=2458414314171359&amp;id=507078369304973"" dir=""ltr"" href=""https://t.co/G69n5kSeBy"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.facebook.com/story.php?story_fbid=2458414314171359&amp;id=507078369304973""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">facebook.com/story.php?stor</span><span class=""invisible"">y_fbid=2458414314171359&amp;id=507078369304973</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,0,0,,,,0,"Major tornado outbreak continues today across Texas, Louisiana and now Mississippi https://www.facebook.com/story.php?story_fbid=2458414314171359&id=507078369304973 …",2019-04-13 22:16:02,1555193762,1117189728506220544,/LPGeoscience/status/1117189728506220544,821971436,LPGeoscience
2767,Velocity Storm Chasing,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Confirmed <strong>tornado</strong> southwest of Phoenix <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/MSwx?src=hash""><s>#</s><b>MSwx</b></a> moving northeast towards the town. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/wxtwitter?src=hash""><s>#</s><b>wxtwitter</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/severe?src=hash""><s>#</s><b>severe</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/T4KEcayjd5"">pic.twitter.com/T4KEcayjd5</a></p>",0,15,0,,,,6,Confirmed tornado southwest of Phoenix #MSwx moving northeast towards the town. #wxtwitter #severepic.twitter.com/T4KEcayjd5,2019-04-13 22:15:59,1555193759,1117189717773246466,/VelocityChasing/status/1117189717773246466,552904853,VelocityChasing
2768,Logan Giles,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Possible <strong>tornado</strong> near Vicksburg again <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/WCcdou5Lq8"">pic.twitter.com/WCcdou5Lq8</a></p>",0,3,0,,,,0,Possible tornado near Vicksburg again pic.twitter.com/WCcdou5Lq8,2019-04-13 22:15:56,1555193756,1117189705651695617,/American_Severe/status/1117189705651695617,1731781536,American_Severe
2769,stoicescu liviu,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">WeatherNation
3 h · 
Damaged homes &amp; structures in Franklin, Texas after a <strong>tornado</strong> moved through the area. (<a class=""twitter-timeline-link"" data-expanded-url=""https://youtu.be/0HEOrE-bhkI"" dir=""ltr"" href=""https://t.co/w9Onu46PSr"" rel=""nofollow noopener"" target=""_blank"" title=""https://youtu.be/0HEOrE-bhkI""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">youtu.be/0HEOrE-bhkI</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>) <a class=""twitter-timeline-link"" data-expanded-url=""https://www.facebook.com/liviu.stoicescu.98/posts/2141639796127708"" dir=""ltr"" href=""https://t.co/IhTNQj8CXp"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.facebook.com/liviu.stoicescu.98/posts/2141639796127708""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">facebook.com/liviu.stoicesc</span><span class=""invisible"">u.98/posts/2141639796127708</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,0,0,,,,0,"WeatherNation
3 h · 
Damaged homes & structures in Franklin, Texas after a tornado moved through the area. (https://youtu.be/0HEOrE-bhkI ) https://www.facebook.com/liviu.stoicescu.98/posts/2141639796127708 …",2019-04-13 22:15:47,1555193747,1117189667416354816,/spainishuge1/status/1117189667416354816,2694026803,spainishuge1
2770,wartaawan.com,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><strong>Tornado</strong> Mengancam Wilayah Selatan Amerika - <a class=""twitter-timeline-link"" data-expanded-url=""http://www.wartaawan.com/2019/04/tornado-mengancam-wilayah-selatan-amerika/"" dir=""ltr"" href=""https://t.co/BumfZUUw1u"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.wartaawan.com/2019/04/tornado-mengancam-wilayah-selatan-amerika/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">wartaawan.com/2019/04/tornad</span><span class=""invisible"">o-mengancam-wilayah-selatan-amerika/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/uBB44Yw2Cz"">pic.twitter.com/uBB44Yw2Cz</a></p>",0,0,0,,,,0,Tornado Mengancam Wilayah Selatan Amerika - http://www.wartaawan.com/2019/04/tornado-mengancam-wilayah-selatan-amerika/ …pic.twitter.com/uBB44Yw2Cz,2019-04-13 22:15:43,1555193743,1117189648810250240,/wartaawan_com/status/1117189648810250240,887517813690089472,wartaawan_com
2771,Russ Adams 🌸🌷⛈️🌪️⚡,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Here are DCA peak values: SWEAT 400 (tornadic possible), EHI 1.62 (EF2 or EF3 possible), CAPE 927, TT 46 (likely tstorms), LI -2, K index 30. 10pm Sunday to 2am Monday has +50% probability of an EF3 <strong>tornado</strong>. Make sure your wx radio or app can alert you Sunday night.</p>",0,1,2,,,,2,"Here are DCA peak values: SWEAT 400 (tornadic possible), EHI 1.62 (EF2 or EF3 possible), CAPE 927, TT 46 (likely tstorms), LI -2, K index 30. 10pm Sunday to 2am Monday has +50% probability of an EF3 tornado. Make sure your wx radio or app can alert you Sunday night.",2019-04-13 22:15:42,1555193742,1117189647044632578,/patpend/status/1117189647044632578,18912556,patpend
2772,Marilou Barron,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Once a Red <strong>Tornado</strong>, always a Red <strong>Tornado</strong>! <img alt=""🌪"" aria-label=""Emoji: Cloud with tornado"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f32a.png"" title=""Cloud with tornado""/><img alt=""❤"" aria-label=""Emoji: Red heart"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2764.png"" title=""Red heart""/></p>",0,2,1,,,,0,"Once a Red Tornado, always a Red Tornado! ",2019-04-13 22:15:42,1555193742,1117189644670709765,/MaestraBarron/status/1117189644670709765,817537007689797633,MaestraBarron
2773,Cox🌹Box,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">If weaker goats teams are truly better off rolling the dice in the mirror match up vs stronger goats teams than running anything else, even after the new OWL patch, then that's a serious balancing issue imo</p>",0,1,0,,,,0,"If weaker goats teams are truly better off rolling the dice in the mirror match up vs stronger goats teams than running anything else, even after the new OWL patch, then that's a serious balancing issue imo",2019-04-13 22:15:37,1555193737,1117189623489363970,/Cox_Box_Tornado/status/1117189623489363970,2756521500,Cox_Box_Tornado
2774,-Chapita-,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""es"">Lo más atrevido que hice en el día fue subirme al <strong>tornado</strong> con la campera de Yamaha <img alt=""🤣"" aria-label=""Emoji: Rolling on the floor laughing"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f923.png"" title=""Rolling on the floor laughing""/></p>",0,3,0,,,,0,Lo más atrevido que hice en el día fue subirme al tornado con la campera de Yamaha ,2019-04-13 22:15:34,1555193734,1117189612387164160,/020Vitta/status/1117189612387164160,2194356709,020Vitta
2775,Raleigh NewsChannel,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Raleigh News LIVE: Large <strong>tornado</strong> injures 2 children, leaves behind trail of extensive damage in Texas - <a class=""twitter-timeline-link"" data-expanded-url=""http://AccuWeather.com"" dir=""ltr"" href=""https://t.co/aaEYyU9CdO"" rel=""nofollow noopener"" target=""_blank"" title=""http://AccuWeather.com""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">AccuWeather.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://dlvr.it/R2mFcD"" dir=""ltr"" href=""https://t.co/g1ta8kxmvT"" rel=""nofollow noopener"" target=""_blank"" title=""http://dlvr.it/R2mFcD""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">dlvr.it/R2mFcD</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",0,0,0,,,,0,"Raleigh News LIVE: Large tornado injures 2 children, leaves behind trail of extensive damage in Texas - http://AccuWeather.com http://dlvr.it/R2mFcD ",2019-04-13 22:15:34,1555193734,1117189610193293312,/_Raleigh_NC/status/1117189610193293312,219389777,_Raleigh_NC
2776,Belfry Bat,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">via EpisDioMS: RT NWSJacksonMS: <strong>Tornado</strong> Warning including Vicksburg MS, Beechwood MS, Delta LA until 5:30 PM CDT <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/ZpkyuXNWwN"">pic.twitter.com/ZpkyuXNWwN</a></p>",0,0,0,,,,0,"via EpisDioMS: RT NWSJacksonMS: Tornado Warning including Vicksburg MS, Beechwood MS, Delta LA until 5:30 PM CDT pic.twitter.com/ZpkyuXNWwN",2019-04-13 22:15:33,1555193733,1117189607005872128,/belfry_bat/status/1117189607005872128,1260072948,belfry_bat
