,fullname,html,is_retweet,likes,replies,retweet_id,retweeter_userid,retweeter_username,retweets,text,timestamp,timestamp_epochs,tweet_id,tweet_url,user_id,username
2950,Prospect Heights Fire Co.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">[Mercer, NJ] Flash <strong>Flood</strong> Watch Issued (7/21 @ 3:03 PM)  Alert info: <a class=""twitter-timeline-link"" data-expanded-url=""http://zpr.io/gDL4f"" dir=""ltr"" href=""https://t.co/AEsMivLayg"" rel=""nofollow noopener"" target=""_blank"" title=""http://zpr.io/gDL4f""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">zpr.io/gDL4f</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>  Be careful - be safe!  <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/weatheralert?src=hash""><s>#</s><b>weatheralert</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/ewingnj?src=hash""><s>#</s><b>ewingnj</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/phvfc?src=hash""><s>#</s><b>phvfc</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/59oc3KR6Ix"">pic.twitter.com/59oc3KR6Ix</a></p>",0,0,0,,,,0,"[Mercer, NJ] Flash Flood Watch Issued (7/21 @ 3:03 PM)  Alert info: http://zpr.io/gDL4f   Be careful - be safe!  #weatheralert #ewingnj #phvfcpic.twitter.com/59oc3KR6Ix",2019-07-21 19:15:05,1563736505,1153020592213385221,/PHVFC31/status/1153020592213385221,550086262,PHVFC31
2951,Ajay Brahme,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""720135190916366336"" dir=""ltr"" href=""/ThaneCityPolice""><s>@</s><b>ThaneCityPolice</b></a>  pl send your Chithaldar police to stop this <strong>flood</strong> lights and construction noise.</p>",0,0,1,,,,0,@ThaneCityPolice  pl send your Chithaldar police to stop this flood lights and construction noise.,2019-07-21 19:15:00,1563736500,1153020569551458304,/ajay_brahme/status/1153020569551458304,950795039159984128,ajay_brahme
2952,Nandy,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/DoForAssam?src=hash""><s>#</s><b>DoForAssam</b></a> <img alt=""🙋🏻"" aria-label=""Emoji: Happy person raising one hand (light skin tone)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f64b-1f3fb.png"" title=""Happy person raising one hand (light skin tone)""/>‍<img alt=""♂"" aria-label=""Emoji: Male sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2642.png"" title=""Male sign""/>

The North East is facing the worst <strong>floods</strong> in history. States including Assam, Bihar, Meghalaya, Tripura, and Mizoram are affected by the flooded Brahmaputra River. Around 60+ lakh people are... <a class=""twitter-timeline-link"" data-expanded-url=""https://www.facebook.com/nandhini.parvind/posts/836974746659055"" dir=""ltr"" href=""https://t.co/9vRQL8rpW6"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.facebook.com/nandhini.parvind/posts/836974746659055""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">facebook.com/nandhini.parvi</span><span class=""invisible"">nd/posts/836974746659055</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,0,0,,,,0,"#DoForAssam ‍

The North East is facing the worst floods in history. States including Assam, Bihar, Meghalaya, Tripura, and Mizoram are affected by the flooded Brahmaputra River. Around 60+ lakh people are... https://www.facebook.com/nandhini.parvind/posts/836974746659055 …",2019-07-21 19:14:41,1563736481,1153020488265846784,/emceenandy/status/1153020488265846784,4038560420,emceenandy
2953,yecisscience,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It's a variety of layering which is exactly what the <strong>flood</strong> theory predicts.</p>",0,0,1,,,,0,It's a variety of layering which is exactly what the flood theory predicts.,2019-07-21 19:14:40,1563736480,1153020484004585472,/Prophecy_YEC/status/1153020484004585472,472270421,Prophecy_YEC
2954,Dr Harish Patowary,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Today's first Medical Camp at Binapani High School <strong>Flood</strong> Relief Camp, Athgaon under <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Kamalpur?src=hash""><s>#</s><b>Kamalpur</b></a> LAC of Kamrup(R) District.
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1449299132"" dir=""ltr"" href=""/ripunbora""><s>@</s><b>ripunbora</b></a>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""2431635092"" dir=""ltr"" href=""/harishrawatcmuk""><s>@</s><b>harishrawatcmuk</b></a>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1889316805"" dir=""ltr"" href=""/INCAssam""><s>@</s><b>INCAssam</b></a>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1153045459"" dir=""ltr"" href=""/INCIndia""><s>@</s><b>INCIndia</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AssamFloods?src=hash""><s>#</s><b>AssamFloods</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AssamIsInPain?src=hash""><s>#</s><b>AssamIsInPain</b></a>
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/FloodinAssam?src=hash""><s>#</s><b>FloodinAssam</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/I80d566V5X"">pic.twitter.com/I80d566V5X</a></p>",0,0,0,,,,0,"Today's first Medical Camp at Binapani High School Flood Relief Camp, Athgaon under #Kamalpur LAC of Kamrup(R) District.
@ripunbora
@harishrawatcmuk
@INCAssam
@INCIndia
#AssamFloods
#AssamIsInPain
#FloodinAssampic.twitter.com/I80d566V5X",2019-07-21 19:14:38,1563736478,1153020476056166400,/harishpatowary/status/1153020476056166400,413290834,harishpatowary
2955,Shore Weather Today,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/NOAA?src=hash""><s>#</s><b>NOAA</b></a> has issued a <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/severe?src=hash""><s>#</s><b>severe</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/weather?src=hash""><s>#</s><b>weather</b></a> alert for <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/CapeMayCounty?src=hash""><s>#</s><b>CapeMayCounty</b></a>, NJ Flash <strong>Flood</strong> Watch issued July 21 at 3:03PM EDT until July 23 at 8:00AM EDT by NWS <a class=""twitter-timeline-link"" data-expanded-url=""https://ift.tt/2Go9f9n"" dir=""ltr"" href=""https://t.co/cuvi39RGQ9"" rel=""nofollow noopener"" target=""_blank"" title=""https://ift.tt/2Go9f9n""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">ift.tt/2Go9f9n</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",0,0,0,,,,0,"#NOAA has issued a #severe #weather alert for #CapeMayCounty, NJ Flash Flood Watch issued July 21 at 3:03PM EDT until July 23 at 8:00AM EDT by NWS https://ift.tt/2Go9f9n ",2019-07-21 19:14:37,1563736477,1153020474366078977,/shoreweather/status/1153020474366078977,1314412428,shoreweather
2956,SA ANON,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I hope that Brexit starts the <strong>flood</strong>, otherwise the EU Experiment is dooooomed</p>",0,1,0,,,,0,"I hope that Brexit starts the flood, otherwise the EU Experiment is dooooomed",2019-07-21 19:14:30,1563736470,1153020443617562625,/SAANON2/status/1153020443617562625,1120343855856005120,SAANON2
2957,Fages jfb?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">upchar! RT OhSehunGlobal: Please <strong>flood</strong> the comment section of 'What A Life'  MV on YouTube and also on lysn app with positivity! Let’s appreciate…</p>",0,0,0,,,,0,upchar! RT OhSehunGlobal: Please flood the comment section of 'What A Life'  MV on YouTube and also on lysn app with positivity! Let’s appreciate…,2019-07-21 19:14:22,1563736462,1153020411212263424,/captejnt/status/1153020411212263424,843740895245615104,captejnt
2958,Pope Jake Paul II,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Also, god promised never to punish humanity with a <strong>flood</strong> again, which is great because the specificity implies that he’s open to other apocalypses.</p>",0,5,1,,,,0,"Also, god promised never to punish humanity with a flood again, which is great because the specificity implies that he’s open to other apocalypses.",2019-07-21 19:14:13,1563736453,1153020372985483264,/thoughtbringer/status/1153020372985483264,4056646108,thoughtbringer
2959,ormiga,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">00:40 YASS <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/monsoon?src=hash""><s>#</s><b>monsoon</b></a> gods POUR MORE <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bombay?src=hash""><s>#</s><b>bombay</b></a> boy &lt;3 u!
RETURN <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mumbairains?src=hash""><s>#</s><b>mumbairains</b></a> give us WAIST DEEP <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/flooding?src=hash""><s>#</s><b><strong>flooding</strong></b></a>
ALL
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/mumbai?src=hash""><s>#</s><b>mumbai</b></a>
HAPPY HAPPY JOY JOY</p>",0,0,0,,,,0,"00:40 YASS #monsoon gods POUR MORE #bombay boy <3 u!
RETURN #mumbairains give us WAIST DEEP #flooding
ALL
#mumbai
HAPPY HAPPY JOY JOY",2019-07-21 19:14:11,1563736451,1153020365330767872,/ormiga/status/1153020365330767872,17732518,ormiga
2960,Pat Flood,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Happy Birthday <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""267944699"" dir=""ltr"" href=""/VinessaAntoine""><s>@</s><b>VinessaAntoine</b></a> Wishing you many more to come. miss you on GH <img alt=""🎂"" aria-label=""Emoji: Birthday cake"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f382.png"" title=""Birthday cake""/><img alt=""🍾"" aria-label=""Emoji: Bottle with popping cork"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f37e.png"" title=""Bottle with popping cork""/><img alt=""🎉"" aria-label=""Emoji: Party popper"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f389.png"" title=""Party popper""/><img alt=""💞"" aria-label=""Emoji: Revolving hearts"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f49e.png"" title=""Revolving hearts""/><img alt=""🤗"" aria-label=""Emoji: Hugging face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f917.png"" title=""Hugging face""/><img alt=""💯"" aria-label=""Emoji: Hundred points symbol"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4af.png"" title=""Hundred points symbol""/></p>",0,1,0,,,,0,Happy Birthday @VinessaAntoine Wishing you many more to come. miss you on GH ,2019-07-21 19:14:09,1563736449,1153020356766117889,/1210Pat/status/1153020356766117889,519075247,1210Pat
2961,Arzu Erkan Yüce,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""tr"">Babalar, ebeveynler, bakımverenler, eğiticiler aslında ""herkesler"" okusunlar dilerim. (<strong>Flood</strong> olarak değil düz yazı olarak okumak ya da paylaşmak isteyenler için yazının tamamı aşağıdaki bağlantıdadır.)
<a class=""twitter-timeline-link"" data-expanded-url=""http://arzuerkan.com/eski-ve-yeni-nesil-babalik/"" dir=""ltr"" href=""https://t.co/3PiSDq6cW9"" rel=""nofollow noopener"" target=""_blank"" title=""http://arzuerkan.com/eski-ve-yeni-nesil-babalik/""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">arzuerkan.com/eski-ve-yeni-n</span><span class=""invisible"">esil-babalik/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/drArzuErkanYuce/status/1153007560917757952"" dir=""ltr"" href=""https://t.co/htoB0x2lPc"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/drArzuErkanYuce/status/1153007560917757952""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/drArzuErkanYuc</span><span class=""invisible"">e/status/1153007560917757952</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,12,0,,,,5,"Babalar, ebeveynler, bakımverenler, eğiticiler aslında ""herkesler"" okusunlar dilerim. (Flood olarak değil düz yazı olarak okumak ya da paylaşmak isteyenler için yazının tamamı aşağıdaki bağlantıdadır.)
http://arzuerkan.com/eski-ve-yeni-nesil-babalik/ …https://twitter.com/drArzuErkanYuce/status/1153007560917757952 …",2019-07-21 19:14:06,1563736446,1153020344439062529,/drArzuErkanYuce/status/1153020344439062529,2389127570,drArzuErkanYuce
2962,H'Burgh Advertiser,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Fire hydrant vandalism incidents tend to spike during summer, and can cause disruption of water supply to customers, reduced water pressure or discoloured water, and <strong>flooding</strong> in streets <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.helensburghadvertiser.co.uk/news/17782026.authorities-issue-plea-fire-hydrant-vandalism/"" dir=""ltr"" href=""https://t.co/wdPMrTPb7X"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.helensburghadvertiser.co.uk/news/17782026.authorities-issue-plea-fire-hydrant-vandalism/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">helensburghadvertiser.co.uk/news/17782026.</span><span class=""invisible"">authorities-issue-plea-fire-hydrant-vandalism/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",0,2,0,,,,0,"Fire hydrant vandalism incidents tend to spike during summer, and can cause disruption of water supply to customers, reduced water pressure or discoloured water, and flooding in streets https://www.helensburghadvertiser.co.uk/news/17782026.authorities-issue-plea-fire-hydrant-vandalism/ …",2019-07-21 19:14:00,1563736440,1153020316580343810,/helensburghadv/status/1153020316580343810,66652054,helensburghadv
